Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
aug_0_3370.png_rot_90,FreshFish,256.68072916666665,357.8713110342175,319.21216299019613,713.7318262206842,0.5356945581445973,0.5151947873110033,0.5209704411421281,0.4782511994015149,6.509589460784314,7.343606305267204,7.252910539215688,11.717585544021528,5.260704557074518,5.352267943968911,5.3165466172595615,5.561130848773946,0.1572749556820469,0.15211675478673875,0.15563374309253813,0.14897583737718953,0.3965790661167668,0.39002147990429803,0.3945044272153839,0.3859738817293076,0.9170034889741338,0.8844912387507217,0.8968645813133876,0.769631494425509
aug_0_3370.png_rot_180,FreshFish,319.21216299019613,713.7318262206842,256.68072916666665,357.8713110342175,0.5209704411421281,0.4782511994015149,0.5356945581445973,0.5151947873110033,7.252910539215688,11.717585544021528,6.509589460784314,7.343606305267204,5.3165466172595615,5.561130848773946,5.260704557074518,5.352267943968911,0.15563374309253813,0.14897583737718953,0.1572749556820469,0.15211675478673875,0.3945044272153839,0.3859738817293076,0.3965790661167668,0.39002147990429803,0.8968645813133876,0.769631494425509,0.9170034889741338,0.8844912387507217
aug_0_342.png_flip_h,FreshFish,344.45588235294116,668.1963552479817,159.84175857843135,241.31773933102662,0.41960565531118776,0.3571255101585964,0.47660601731218105,0.3731692796599126,6.98140318627451,9.809919261822378,4.651225490196079,6.113402537485584,6.0855686342568225,6.321153080192844,5.851209492692698,6.174850780085959,0.020636434881378257,0.017254512201485224,0.022933138884383412,0.017313780447912784,0.1436538717939,0.13135643189994628,0.1514369138763182,0.1315818393544975,0.8816495903347911,0.7711185671875805,0.945073150347908,0.9173399413101542
aug_0_342.png_flip_v,FreshFish,344.45588235294116,668.1963552479817,159.84175857843135,241.31773933102662,0.41960565531118776,0.3571255101585964,0.47660601731218105,0.3731692796599126,6.98140318627451,9.809919261822378,4.651225490196079,6.113402537485584,6.0855686342568225,6.321153080192844,5.851209492692698,6.174850780085959,0.020636434881378257,0.017254512201485224,0.022933138884383412,0.017313780447912784,0.1436538717939,0.13135643189994628,0.1514369138763182,0.1315818393544975,0.8816495903347911,0.7711185671875805,0.945073150347908,0.9173399413101542
aug_0_342.png_rot_90,FreshFish,159.84175857843135,668.1963552479817,344.45588235294116,241.31773933102662,0.47660601731218105,0.3571255101585964,0.41960565531118776,0.3731692796599126,4.651225490196079,9.809919261822378,6.98140318627451,6.113402537485584,5.851209492692698,6.321153080192844,6.0855686342568225,6.174850780085959,0.022933138884383412,0.017254512201485224,0.020636434881378257,0.017313780447912784,0.1514369138763182,0.13135643189994628,0.1436538717939,0.1315818393544975,0.945073150347908,0.7711185671875805,0.8816495903347911,0.9173399413101542
aug_0_342.png_rot_180,FreshFish,344.45588235294116,241.31773933102662,159.84175857843135,668.1963552479817,0.41960565531118776,0.3731692796599126,0.47660601731218105,0.3571255101585964,6.98140318627451,6.113402537485584,4.651225490196079,9.809919261822378,6.0855686342568225,6.174850780085959,5.851209492692698,6.321153080192844,0.020636434881378257,0.017313780447912784,0.022933138884383412,0.017254512201485224,0.1436538717939,0.1315818393544975,0.1514369138763182,0.13135643189994628,0.8816495903347911,0.9173399413101542,0.945073150347908,0.7711185671875805
aug_0_3432.png_flip_h,FreshFish,593.1158700980392,820.6203921568629,248.10071997549016,755.7546943483276,0.5417819819228465,0.5022091894849436,0.5616184296487859,0.5099165717541461,9.62778799019608,11.973256439830838,6.242356004901961,11.291487889273355,5.276476938429349,5.443263806809505,5.11440913975238,5.416189195353712,0.17187787083468506,0.16543351980229415,0.17540628505825587,0.1664053155552954,0.41458156113687095,0.4067351961685811,0.4188153352711143,0.40792807644889484,0.8891076605097148,0.8467580091319031,0.9535674166770236,0.8588709772792121
aug_0_3432.png_flip_v,FreshFish,593.1158700980392,820.6203921568629,248.10071997549016,755.7546943483276,0.5417819819228465,0.5022091894849436,0.5616184296487859,0.5099165717541461,9.62778799019608,11.973256439830838,6.242356004901961,11.291487889273355,5.276476938429349,5.443263806809505,5.11440913975238,5.416189195353712,0.17187787083468506,0.16543351980229415,0.17540628505825587,0.1664053155552954,0.41458156113687095,0.4067351961685811,0.4188153352711143,0.40792807644889484,0.8891076605097148,0.8467580091319031,0.9535674166770236,0.8588709772792121
aug_0_3432.png_rot_90,FreshFish,248.10071997549016,820.6203921568629,593.1158700980392,755.7546943483276,0.5616184296487859,0.5022091894849436,0.5417819819228465,0.5099165717541461,6.242356004901961,11.973256439830838,9.62778799019608,11.291487889273355,5.11440913975238,5.443263806809505,5.276476938429349,5.416189195353712,0.17540628505825587,0.16543351980229415,0.17187787083468506,0.1664053155552954,0.4188153352711143,0.4067351961685811,0.41458156113687095,0.40792807644889484,0.9535674166770236,0.8467580091319031,0.8891076605097148,0.8588709772792121
aug_0_3432.png_rot_180,FreshFish,593.1158700980392,755.7546943483276,248.10071997549016,820.6203921568629,0.5417819819228465,0.5099165717541461,0.5616184296487859,0.5022091894849436,9.62778799019608,11.291487889273355,6.242356004901961,11.973256439830838,5.276476938429349,5.416189195353712,5.11440913975238,5.443263806809505,0.17187787083468506,0.1664053155552954,0.17540628505825587,0.16543351980229415,0.41458156113687095,0.40792807644889484,0.4188153352711143,0.4067351961685811,0.8891076605097148,0.8588709772792121,0.9535674166770236,0.8467580091319031
aug_0_3526.png_flip_h,FreshFish,408.9989276960785,761.2450134563632,285.93181678921565,513.3558323721646,0.6292289197635542,0.5838826002410824,0.6235420628440733,0.6000228784738395,6.8725183823529425,9.92176855055748,5.926455269607842,7.922568242983471,4.34281039776515,4.5387688618958775,4.316774466928884,4.466854776847394,0.2543524860996597,0.24547397967924384,0.2549797749766839,0.24802763471477052,0.5043337050997679,0.495453307264412,0.5049552207638652,0.49802372906797376,0.9160611220439816,0.8441824163929982,0.9413230813747847,0.8949223128994895
aug_0_3526.png_flip_v,FreshFish,408.9989276960785,761.2450134563632,285.93181678921565,513.3558323721646,0.6292289197635542,0.5838826002410824,0.6235420628440733,0.6000228784738395,6.8725183823529425,9.92176855055748,5.926455269607842,7.922568242983471,4.34281039776515,4.5387688618958775,4.316774466928884,4.466854776847394,0.2543524860996597,0.24547397967924384,0.2549797749766839,0.24802763471477052,0.5043337050997679,0.495453307264412,0.5049552207638652,0.49802372906797376,0.9160611220439816,0.8441824163929982,0.9413230813747847,0.8949223128994895
aug_0_3526.png_rot_90,FreshFish,285.93181678921565,761.2450134563632,408.9989276960785,513.3558323721646,0.6235420628440733,0.5838826002410824,0.6292289197635542,0.6000228784738395,5.926455269607842,9.92176855055748,6.8725183823529425,7.922568242983471,4.316774466928884,4.5387688618958775,4.34281039776515,4.466854776847394,0.2549797749766839,0.24547397967924384,0.2543524860996597,0.24802763471477052,0.5049552207638652,0.495453307264412,0.5043337050997679,0.49802372906797376,0.9413230813747847,0.8441824163929982,0.9160611220439816,0.8949223128994895
aug_0_3526.png_rot_180,FreshFish,408.9989276960785,513.3558323721646,285.93181678921565,761.2450134563632,0.6292289197635542,0.6000228784738395,0.6235420628440733,0.5838826002410824,6.8725183823529425,7.922568242983471,5.926455269607842,9.92176855055748,4.34281039776515,4.466854776847394,4.316774466928884,4.5387688618958775,0.2543524860996597,0.24802763471477052,0.2549797749766839,0.24547397967924384,0.5043337050997679,0.49802372906797376,0.5049552207638652,0.495453307264412,0.9160611220439816,0.8949223128994895,0.9413230813747847,0.8441824163929982
aug_0_3606.png_flip_h,FreshFish,597.6999080882355,935.9364090734332,244.00056678921572,631.9299807766242,0.48573611982749115,0.4433055933275535,0.5108324185288301,0.46619050749212915,10.512040441176472,13.958769703960012,6.710370710784316,10.979823144944252,5.773007293879494,5.957382911694805,5.566848534570533,5.846658892782305,0.13871303876607716,0.1331082524229509,0.14175134397020542,0.13556300142449573,0.37244199382733034,0.3648400367598804,0.3764987967712585,0.368188812193548,0.8733415978803519,0.801943613509414,0.9483072088704134,0.8662753502328342
aug_0_3606.png_flip_v,FreshFish,597.6999080882355,935.9364090734332,244.00056678921572,631.9299807766242,0.48573611982749115,0.4433055933275535,0.5108324185288301,0.46619050749212915,10.512040441176472,13.958769703960012,6.710370710784316,10.979823144944252,5.773007293879494,5.957382911694805,5.566848534570533,5.846658892782305,0.13871303876607716,0.1331082524229509,0.14175134397020542,0.13556300142449573,0.37244199382733034,0.3648400367598804,0.3764987967712585,0.368188812193548,0.8733415978803519,0.801943613509414,0.9483072088704134,0.8662753502328342
aug_0_3606.png_rot_90,FreshFish,244.00056678921572,935.9364090734332,597.6999080882355,631.9299807766242,0.5108324185288301,0.4433055933275535,0.48573611982749115,0.46619050749212915,6.710370710784316,13.958769703960012,10.512040441176472,10.979823144944252,5.566848534570533,5.957382911694805,5.773007293879494,5.846658892782305,0.14175134397020542,0.1331082524229509,0.13871303876607716,0.13556300142449573,0.3764987967712585,0.3648400367598804,0.37244199382733034,0.368188812193548,0.9483072088704134,0.801943613509414,0.8733415978803519,0.8662753502328342
aug_0_3606.png_rot_180,FreshFish,597.6999080882355,631.9299807766242,244.00056678921572,935.9364090734332,0.48573611982749115,0.46619050749212915,0.5108324185288301,0.4433055933275535,10.512040441176472,10.979823144944252,6.710370710784316,13.958769703960012,5.773007293879494,5.846658892782305,5.566848534570533,5.957382911694805,0.13871303876607716,0.13556300142449573,0.14175134397020542,0.1331082524229509,0.37244199382733034,0.368188812193548,0.3764987967712585,0.3648400367598804,0.8733415978803519,0.8662753502328342,0.9483072088704134,0.801943613509414
aug_0_3622.png_flip_h,FreshFish,281.15735294117644,644.0367858515957,591.6107230392158,992.9213379469437,0.33392071754860086,0.18971110276953276,0.21815016447311522,0.17723282539713,9.08106617647059,16.456562860438293,15.321323529411766,20.203921568627454,7.492788121353939,8.032110422459288,7.925195948834619,8.127114509193577,0.014631673951462474,0.009012484802742741,0.010469812659381303,0.008750822924551682,0.12096145647049093,0.0949341076891901,0.10232210249687651,0.09354583328268386,0.9342209539172313,0.849592334693639,0.8617375259691518,0.7681142078305434
aug_0_3622.png_flip_v,FreshFish,281.15735294117644,644.0367858515957,591.6107230392158,992.9213379469437,0.33392071754860086,0.18971110276953276,0.21815016447311522,0.17723282539713,9.08106617647059,16.456562860438293,15.321323529411766,20.203921568627454,7.492788121353939,8.032110422459288,7.925195948834619,8.127114509193577,0.014631673951462474,0.009012484802742741,0.010469812659381303,0.008750822924551682,0.12096145647049093,0.0949341076891901,0.10232210249687651,0.09354583328268386,0.9342209539172313,0.849592334693639,0.8617375259691518,0.7681142078305434
aug_0_3622.png_rot_90,FreshFish,591.6107230392158,644.0367858515957,281.15735294117644,992.9213379469437,0.21815016447311522,0.18971110276953276,0.33392071754860086,0.17723282539713,15.321323529411766,16.456562860438293,9.08106617647059,20.203921568627454,7.925195948834619,8.032110422459288,7.492788121353939,8.127114509193577,0.010469812659381303,0.009012484802742741,0.014631673951462474,0.008750822924551682,0.10232210249687651,0.0949341076891901,0.12096145647049093,0.09354583328268386,0.8617375259691518,0.849592334693639,0.9342209539172313,0.7681142078305434
aug_0_3622.png_rot_180,FreshFish,281.15735294117644,992.9213379469437,591.6107230392158,644.0367858515957,0.33392071754860086,0.17723282539713,0.21815016447311522,0.18971110276953276,9.08106617647059,20.203921568627454,15.321323529411766,16.456562860438293,7.492788121353939,8.127114509193577,7.925195948834619,8.032110422459288,0.014631673951462474,0.008750822924551682,0.010469812659381303,0.009012484802742741,0.12096145647049093,0.09354583328268386,0.10232210249687651,0.0949341076891901,0.9342209539172313,0.7681142078305434,0.8617375259691518,0.849592334693639
